600.54	1
600.55	1
600.56	1
600.57	1
600.58	1
600.59	1
600.60	1
600.61	1
600.62	1
600.63	1
600.64	1
600.65	1
600.66	1
600.67	1
600.68	1
600.69	1
600.70	1
600.71	1
600.72	1
600.73	1
600.74	1
600.75	1
600.76	1
600.77	1
600.78	1
600.79	1
600.80	1
600.81	1
600.82	1
600.83	1
600.84	1
600.85	1
600.86	1
600.87	1
600.88	1
600.89	1
600.90	1
600.91	1
600.92	1
600.93	1
600.94	1
600.95	1
600.96	1
600.97	1
600.98	1
600.99	1
650	1
650.1	1
650.2	1
650.3	1
650.4	1
650.5	1
650.6	1
650.7	1
650.8	1
650.9	1
650.10	1
650.11	1
650.12	1
650.13	1
650.14	1
650.15	1
650.16	1
650.17	1
650.18	1
650.19	1
650.20	1
650.21	1
650.22	1
650.23	1
650.24	1
650.25	1
650.26	1
650.27	1
650.28	1
650.29	1
650.30	1
650.31	1
650.32	1
650.33	1
650.34	1
650.35	1
650.36	1
650.37	1
650.38	1
650.39	1
650.40	1
650.41	1
650.42	1
650.43	1
650.44	1
650.45	1
650.46	1
650.47	1
650.48	1
650.49	1
650.50	1
650.51	1
650.52	1
650.53	1
650.54	1
650.55	1
650.56	1
650.57	1
650.58	1
650.59	1
650.60	1
650.61	1
650.62	1
650.63	1
650.64	1
650.65	1
650.66	1
650.67	1
650.68	1
650.69	1
650.70	1
650.71	1
650.72	1
650.73	1
650.74	1
650.75	1
650.76	1
650.77	1
650.78	1
650.79	1
650.80	1
650.81	1
650.82	1
650.83	1
650.84	1
650.85	1
650.86	1
650.87	1
650.88	1
650.89	1
650.90	1
650.91	1
650.92	1
650.93	1
650.94	1
650.95	1
650.96	1
650.97	1
650.98	1
650.99	1
700	1
700.1	1
700.2	1
700.3	1
700.4	1
700.5	1
700.6	1
700.7	1
700.8	1
700.9	1
700.10	1
700.11	1
700.12	1
700.13	1
700.14	1
700.15	1
700.16	1
700.17	1
700.18	1
700.19	1
700.20	1
700.21	1
700.22	1
700.23	1
700.24	1
700.25	1
700.26	1
700.27	1
700.28	1
700.29	1
700.30	1
700.31	1
700.32	1
700.33	1
700.34	1
700.35	1
700.36	1
700.37	1
700.38	1
700.39	1
700.40	1
700.41	1
700.42	1
700.43	1
700.44	1
700.45	1
700.46	1
700.47	1
700.48	1
700.49	1
700.50	1
700.51	1
700.52	1
700.53	1
700.54	1
700.55	1
700.56	1
700.57	1
700.58	1
700.59	1
700.60	1
700.61	1
700.62	1
700.63	1
700.64	1
700.65	1
700.66	1
700.67	1
700.68	1
700.69	1
700.70	1
700.71	1
700.72	1
700.73	1
700.74	1
700.75	1
700.76	1
700.77	1
700.78	1
700.79	1
700.80	1
700.81	1
700.82	1
700.83	1
700.84	1
700.85	1
700.86	1
700.87	1
700.88	1
700.89	1
700.90	1
700.91	1
700.92	1
700.93	1
700.94	1
700.95	1
700.96	1
700.97	1
700.98	1
700.99	1
750	1
750.1	1
750.2	1
750.3	1
750.4	1
750.5	1
750.6	1
750.7	1
750.8	1
750.9	1
750.10	1
750.11	1
750.12	1
750.13	1
750.14	1
750.15	1
750.16	1
750.17	1
750.18	1
750.19	1
750.20	1
750.21	1
750.22	1
750.23	1
750.24	1
750.25	1
750.26	1
750.27	1
750.28	1
750.29	1
750.30	1
750.31	1
750.32	1
750.33	1
750.34	1
750.35	1
750.36	1
750.37	1
750.38	1
750.39	1
750.40	1
750.41	1
750.42	1
750.43	1
750.44	1
750.45	1
750.46	1
750.47	1
750.48	1
750.49	1
750.50	1
750.51	1
750.52	1
750.53	1
750.54	1
750.55	1
750.56	1
750.57	1
750.58	1
750.59	1
750.60	1
750.61	1
750.62	1
750.63	1
750.64	1
750.65	1
750.66	1
750.67	1
750.68	1
750.69	1
750.70	1
750.71	1
750.72	1
750.73	1
750.74	1
750.75	1
750.76	1
750.77	1
750.78	1
750.79	1
750.80	1
750.81	1
750.82	1
750.83	1
750.84	1
750.85	1
750.86	1
750.87	1
750.88	1
750.89	1
750.90	1
750.91	1
750.92	1
750.93	1
750.94	1
750.95	1
750.96	1
750.97	1
750.98	1
750.99	1
800	1
800.1	1
800.2	1
800.3	1
800.4	1
800.5	1
800.6	1
800.7	1
800.8	1
800.9	1
800.10	1
800.11	1
800.12	1
800.13	1
800.14	1
800.15	1
800.16	1
800.17	1
800.18	1
800.19	1
800.20	1
800.21	1
800.22	1
800.23	1
800.24	1
800.25	1
800.26	1
800.27	1
800.28	1
800.29	1
800.30	1
800.31	1
800.32	1
800.33	1
800.34	1
800.35	1
800.36	1
800.37	1
800.38	1
800.39	1
800.40	1
800.41	1
800.42	1
800.43	1
800.44	1
800.45	1
800.46	1
800.47	1
800.48	1
800.49	1
800.50	1
800.51	1
800.52	1
800.53	1
800.54	1
800.55	1
800.56	1
800.57	1
800.58	1
800.59	1
800.60	1
800.61	1
800.62	1
800.63	1
800.64	1
800.65	1
800.66	1
800.67	1
800.68	1
800.69	1
800.70	1
800.71	1
800.72	1
800.73	1
800.74	1
800.75	1
800.76	1
800.77	1
800.78	1
800.79	1
800.80	1
800.81	1
800.82	1
800.83	1
800.84	1
800.85	1
800.86	1
800.87	1
800.88	1
800.89	1
800.90	1
800.91	1
800.92	1
800.93	1
800.94	1
800.95	1
800.96	1
800.97	1
800.98	1
800.99	1
850	1
850.1	1
850.2	1
850.3	1
850.4	1
850.5	1
850.6	1
850.7	1
850.8	1
850.9	1
850.10	1
850.11	1
850.12	1
850.13	1
850.14	1
850.15	1
850.16	1
850.17	1
850.18	1
850.19	1
850.20	1
850.21	1
850.22	1
850.23	1
850.24	1
850.25	1
850.26	1
850.27	1
850.28	1
850.29	1
850.30	1
850.31	1
850.32	1
850.33	1
850.34	1
850.35	1
850.36	1
850.37	1
850.38	1
850.39	1
850.40	1
850.41	1
850.42	1
850.43	1
850.44	1
850.45	1
850.46	1
850.47	1
850.48	1
850.49	1
850.50	1
850.51	1
850.52	1
850.53	1
850.54	1
850.55	1
850.56	1
850.57	1
850.58	1
850.59	1
850.60	1
850.61	1
850.62	1
850.63	1
850.64	1
850.65	1
850.66	1
850.67	1
850.68	1
850.69	1
850.70	1
850.71	1
850.72	1
850.73	1
850.74	1
850.75	1
850.76	1
850.77	1
850.78	1
850.79	1
850.80	1
850.81	1
850.82	1
850.83	1
850.84	1
850.85	1
850.86	1
850.87	1
850.88	1
850.89	1
850.90	1
850.91	1
850.92	1
850.93	1
850.94	1
850.95	1
850.96	1
850.97	1
850.98	1
850.99	1
900	1
900.1	1
900.2	1
900.3	1
900.4	1
900.5	1
900.6	1
900.7	1
900.8	1
900.9	1
900.10	1
900.11	1
900.12	1
900.13	1
900.14	1
900.15	1
900.16	1
900.17	1
900.18	1
900.19	1
900.20	1
900.21	1
900.22	1
900.23	1
900.24	1
900.25	1
900.26	1
900.27	1
900.28	1
900.29	1
900.30	1
900.31	1
900.32	1
900.33	1
900.34	1
900.35	1
900.36	1
900.37	1
900.38	1
900.39	1
900.40	1
900.41	1
900.42	1
900.43	1
900.44	1
900.45	1
900.46	1
900.47	1
900.48	1
900.49	1
900.50	1
900.51	1
900.52	1
900.53	1
900.54	1
900.55	1
900.56	1
900.57	1
900.58	1
900.59	1
900.60	1
900.61	1
900.62	1
900.63	1
900.64	1
900.65	1
900.66	1
900.67	1
900.68	1
900.69	1
900.70	1
900.71	1
900.72	1
900.73	1
900.74	1
900.75	1
900.76	1
900.77	1
900.78	1
900.79	1
900.80	1
900.81	1
900.82	1
900.83	1
900.84	1
900.85	1
900.86	1
900.87	1
900.88	1
900.89	1
900.90	1
900.91	1
900.92	1
900.93	1
900.94	1
900.95	1
900.96	1
900.97	1
900.98	1
900.99	1
950	1
950.1	1
950.2	1
950.3	1
950.4	1
950.5	1
950.6	1
950.7	1
950.8	1
950.9	1
950.10	1
950.11	1
950.12	1
950.13	1
950.14	1
950.15	1
950.16	1
950.17	1
950.18	1
950.19	1
950.20	1
950.21	1
950.22	1
950.23	1
950.24	1
950.25	1
950.26	1
950.27	1
950.28	1
950.29	1
950.30	1
950.31	1
950.32	1
950.33	1
950.34	1
950.35	1
950.36	1
950.37	1
950.38	1
950.39	1
950.40	1
950.41	1
950.42	1
950.43	1
950.44	1
950.45	1
950.46	1
950.47	1
950.48	1
950.49	1
950.50	1
950.51	1
950.52	1
950.53	1
950.54	1
950.55	1
950.56	1
950.57	1
950.58	1
950.59	1
950.60	1
950.61	1
950.62	1
950.63	1
950.64	1
950.65	1
950.66	1
950.67	1
950.68	1
950.69	1
950.70	1
950.71	1
950.72	1
950.73	1
950.74	1
950.75	1
950.76	1
950.77	1
950.78	1
950.79	1
950.80	1
950.81	1
950.82	1
950.83	1
950.84	1
950.85	1
950.86	1
950.87	1
950.88	1
950.89	1
950.90	1
950.91	1
950.92	1
950.93	1
950.94	1
950.95	1
950.96	1
950.97	1
950.98	1
950.99	1
1000	1
1000.1	1
1000.2	1
1000.3	1
1000.4	1
1000.5	1
1000.6	1
1000.7	1
1000.8	1
1000.9	1
1000.10	1
1000.11	1
1000.12	1
1000.13	1
1000.14	1
1000.15	1
1000.16	1
1000.17	1
1000.18	1
1000.19	1
1000.20	1
1000.21	1
1000.22	1
1000.23	1
1000.24	1
1000.25	1
1000.26	1
1000.27	1
1000.28	1
1000.29	1
1000.30	1
1000.31	1
1000.32	1
1000.33	1
1000.34	1
1000.35	1
1000.36	1
1000.37	1
1000.38	1
1000.39	1
1000.40	1
1000.41	1
1000.42	1
1000.43	1
1000.44	1
1000.45	1
1000.46	1
1000.47	1
1000.48	1
1000.49	1
1000.50	1
1000.51	1
1000.52	1
1000.53	1
1000.54	1
1000.55	1
1000.56	1
1000.57	1
1000.58	1
1000.59	1
1000.60	1
1000.61	1
1000.62	1
1000.63	1
1000.64	1
1000.65	1
1000.66	1
1000.67	1
1000.68	1
1000.69	1
1000.70	1
1000.71	1
1000.72	1
1000.73	1
1000.74	1
1000.75	1
1000.76	1
1000.77	1
1000.78	1
1000.79	1
1000.80	1
1000.81	1
1000.82	1
1000.83	1
1000.84	1
1000.85	1
1000.86	1
1000.87	1
1000.88	1
1000.89	1
1000.90	1
1000.91	1
1000.92	1
1000.93	1
1000.94	1
1000.95	1
1000.96	1
1000.97	1
1000.98	1
1000.99	1
Unnamed: 2100	1
